airport,carrier,carrier_name,month,airport_name
OKC,MQ,Envoy Air,1,"Oklahoma City, OK: Will Rogers World"
OMA,MQ,Envoy Air,1,"Omaha, NE: Eppley Airfield"
ORD,MQ,Envoy Air,1,"Chicago, IL: Chicago O'Hare International"
ORF,MQ,Envoy Air,1,"Norfolk, VA: Norfolk International"
PHX,MQ,Envoy Air,1,"Phoenix, AZ: Phoenix Sky Harbor International"
PIA,MQ,Envoy Air,1,"Peoria, IL: General Downing - Peoria International"
PIT,MQ,Envoy Air,1,"Pittsburgh, PA: Pittsburgh International"
PNS,MQ,Envoy Air,1,"Pensacola, FL: Pensacola International"
PSP,MQ,Envoy Air,1,"Palm Springs, CA: Palm Springs International"
PVD,MQ,Envoy Air,1,"Providence, RI: Rhode Island Tf Green International"
RAP,MQ,Envoy Air,1,"Rapid City, SD: Rapid City Regional"
RDU,MQ,Envoy Air,1,"Raleigh/Durham, NC: Raleigh-Durham International"
RIC,MQ,Envoy Air,1,"Richmond, VA: Richmond International"
RNO,MQ,Envoy Air,1,"Reno, NV: Reno/Tahoe International"
ROC,MQ,Envoy Air,1,"Rochester, NY: Frederick Douglass Grtr Rochester International"
RST,MQ,Envoy Air,1,"Rochester, MN: Rochester International"
SAF,MQ,Envoy Air,1,"Santa Fe, NM: Santa Fe Municipal"
SAV,MQ,Envoy Air,1,"Savannah, GA: Savannah/Hilton Head International"
SBA,MQ,Envoy Air,1,"Santa Barbara, CA: Santa Barbara Municipal"
SBP,MQ,Envoy Air,1,"San Luis Obispo, CA: San Luis County Regional"
SDF,MQ,Envoy Air,1,"Louisville, KY: Louisville Muhammad Ali International"
SGF,MQ,Envoy Air,1,"Springfield, MO: Springfield-Branson National"
SHV,MQ,Envoy Air,1,"Shreveport, LA: Shreveport Regional"
SJT,MQ,Envoy Air,1,"San Angelo, TX: San Angelo Regional/Mathis Field"
SLC,MQ,Envoy Air,1,"Salt Lake City, UT: Salt Lake City International"
SRQ,MQ,Envoy Air,1,"Sarasota/Bradenton, FL: Sarasota/Bradenton International"
STL,MQ,Envoy Air,1,"St. Louis, MO: St Louis Lambert International"
STS,MQ,Envoy Air,1,"Santa Rosa, CA: Charles M. Schulz - Sonoma County"
SYR,MQ,Envoy Air,1,"Syracuse, NY: Syracuse Hancock International"
TLH,MQ,Envoy Air,1,"Tallahassee, FL: Tallahassee International"
TPA,MQ,Envoy Air,1,"Tampa, FL: Tampa International"
TRI,MQ,Envoy Air,1,"Bristol/Johnson City/Kingsport, TN: Tri Cities"
TUL,MQ,Envoy Air,1,"Tulsa, OK: Tulsa International"
TUS,MQ,Envoy Air,1,"Tucson, AZ: Tucson International"
TVC,MQ,Envoy Air,1,"Traverse City, MI: Cherry Capital"
TYS,MQ,Envoy Air,1,"Knoxville, TN: McGhee Tyson"
VPS,MQ,Envoy Air,1,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach"
XNA,MQ,Envoy Air,1,"Fayetteville, AR: Northwest Arkansas National"
ABQ,NK,Spirit Air Lines,1,"Albuquerque, NM: Albuquerque International Sunport"
ACY,NK,Spirit Air Lines,1,"Atlantic City, NJ: Atlantic City International"
ATL,NK,Spirit Air Lines,1,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
AUS,NK,Spirit Air Lines,1,"Austin, TX: Austin - Bergstrom International"
BDL,NK,Spirit Air Lines,1,"Hartford, CT: Bradley International"
BNA,NK,Spirit Air Lines,1,"Nashville, TN: Nashville International"
BOI,NK,Spirit Air Lines,1,"Boise, ID: Boise Air Terminal"
BOS,NK,Spirit Air Lines,1,"Boston, MA: Logan International"
BQN,NK,Spirit Air Lines,1,"Aguadilla, PR: Rafael Hernandez"
BUR,NK,Spirit Air Lines,1,"Burbank, CA: Bob Hope"
BWI,NK,Spirit Air Lines,1,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
CLE,NK,Spirit Air Lines,1,"Cleveland, OH: Cleveland-Hopkins International"
CLT,NK,Spirit Air Lines,1,"Charlotte, NC: Charlotte Douglas International"
CMH,NK,Spirit Air Lines,1,"Columbus, OH: John Glenn Columbus International"
CRW,NK,Spirit Air Lines,1,"Charleston/Dunbar, WV: West Virginia International Yeager"
DEN,NK,Spirit Air Lines,1,"Denver, CO: Denver International"
DFW,NK,Spirit Air Lines,1,"Dallas/Fort Worth, TX: Dallas/Fort Worth International"
DTW,NK,Spirit Air Lines,1,"Detroit, MI: Detroit Metro Wayne County"
EWR,NK,Spirit Air Lines,1,"Newark, NJ: Newark Liberty International"
FLL,NK,Spirit Air Lines,1,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"
IAH,NK,Spirit Air Lines,1,"Houston, TX: George Bush Intercontinental/Houston"
IND,NK,Spirit Air Lines,1,"Indianapolis, IN: Indianapolis International"
LAS,NK,Spirit Air Lines,1,"Las Vegas, NV: Harry Reid International"
LAX,NK,Spirit Air Lines,1,"Los Angeles, CA: Los Angeles International"
LBE,NK,Spirit Air Lines,1,"Latrobe, PA: Arnold Palmer Regional"
LGA,NK,Spirit Air Lines,1,"New York, NY: LaGuardia"
MCI,NK,Spirit Air Lines,1,"Kansas City, MO: Kansas City International"
MCO,NK,Spirit Air Lines,1,"Orlando, FL: Orlando International"
MEM,NK,Spirit Air Lines,1,"Memphis, TN: Memphis International"
MHT,NK,Spirit Air Lines,1,"Manchester, NH: Manchester Boston Regional"
MIA,NK,Spirit Air Lines,1,"Miami, FL: Miami International"
MKE,NK,Spirit Air Lines,1,"Milwaukee, WI: General Mitchell International"
MSP,NK,Spirit Air Lines,1,"Minneapolis, MN: Minneapolis-St Paul International"
MSY,NK,Spirit Air Lines,1,"New Orleans, LA: Louis Armstrong New Orleans International"
MYR,NK,Spirit Air Lines,1,"Myrtle Beach, SC: Myrtle Beach International"
OAK,NK,Spirit Air Lines,1,"Oakland, CA: Metro Oakland International"
ORD,NK,Spirit Air Lines,1,"Chicago, IL: Chicago O'Hare International"
PBI,NK,Spirit Air Lines,1,"West Palm Beach/Palm Beach, FL: Palm Beach International"
PDX,NK,Spirit Air Lines,1,"Portland, OR: Portland International"
PHL,NK,Spirit Air Lines,1,"Philadelphia, PA: Philadelphia International"
PHX,NK,Spirit Air Lines,1,"Phoenix, AZ: Phoenix Sky Harbor International"
PIT,NK,Spirit Air Lines,1,"Pittsburgh, PA: Pittsburgh International"
PNS,NK,Spirit Air Lines,1,"Pensacola, FL: Pensacola International"
PSE,NK,Spirit Air Lines,1,"Ponce, PR: Mercedita"
RDU,NK,Spirit Air Lines,1,"Raleigh/Durham, NC: Raleigh-Durham International"
RIC,NK,Spirit Air Lines,1,"Richmond, VA: Richmond International"
RNO,NK,Spirit Air Lines,1,"Reno, NV: Reno/Tahoe International"
ROC,NK,Spirit Air Lines,1,"Rochester, NY: Frederick Douglass Grtr Rochester International"
RSW,NK,Spirit Air Lines,1,"Fort Myers, FL: Southwest Florida International"
SAN,NK,Spirit Air Lines,1,"San Diego, CA: San Diego International"
SAT,NK,Spirit Air Lines,1,"San Antonio, TX: San Antonio International"
SDF,NK,Spirit Air Lines,1,"Louisville, KY: Louisville Muhammad Ali International"
SEA,NK,Spirit Air Lines,1,"Seattle, WA: Seattle/Tacoma International"
SJU,NK,Spirit Air Lines,1,"San Juan, PR: Luis Munoz Marin International"
SLC,NK,Spirit Air Lines,1,"Salt Lake City, UT: Salt Lake City International"
SMF,NK,Spirit Air Lines,1,"Sacramento, CA: Sacramento International"
SNA,NK,Spirit Air Lines,1,"Santa Ana, CA: John Wayne Airport-Orange County"
STL,NK,Spirit Air Lines,1,"St. Louis, MO: St Louis Lambert International"
STT,NK,Spirit Air Lines,1,"Charlotte Amalie, VI: Cyril E King"
STX,NK,Spirit Air Lines,1,"Christiansted, VI: Henry E. Rohlsen"
TPA,NK,Spirit Air Lines,1,"Tampa, FL: Tampa International"
ABE,OH,PSA Airlines Inc.,1,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International"
AGS,OH,PSA Airlines Inc.,1,"Augusta, GA: Augusta Regional at Bush Field"
ALB,OH,PSA Airlines Inc.,1,"Albany, NY: Albany International"
ATL,OH,PSA Airlines Inc.,1,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
AVL,OH,PSA Airlines Inc.,1,"Asheville, NC: Asheville Regional"
AVP,OH,PSA Airlines Inc.,1,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International"
BDL,OH,PSA Airlines Inc.,1,"Hartford, CT: Bradley International"
BGR,OH,PSA Airlines Inc.,1,"Bangor, ME: Bangor International"
BHM,OH,PSA Airlines Inc.,1,"Birmingham, AL: Birmingham-Shuttlesworth International"
BNA,OH,PSA Airlines Inc.,1,"Nashville, TN: Nashville International"
BTR,OH,PSA Airlines Inc.,1,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field"
BTV,OH,PSA Airlines Inc.,1,"Burlington, VT: Burlington International"
BUF,OH,PSA Airlines Inc.,1,"Buffalo, NY: Buffalo Niagara International"
CAE,OH,PSA Airlines Inc.,1,"Columbia, SC: Columbia Metropolitan"
CAK,OH,PSA Airlines Inc.,1,"Akron, OH: Akron-Canton Regional"
CHA,OH,PSA Airlines Inc.,1,"Chattanooga, TN: Lovell Field"
CHS,OH,PSA Airlines Inc.,1,"Charleston, SC: Charleston AFB/International"
CLE,OH,PSA Airlines Inc.,1,"Cleveland, OH: Cleveland-Hopkins International"
CLT,OH,PSA Airlines Inc.,1,"Charlotte, NC: Charlotte Douglas International"
CMH,OH,PSA Airlines Inc.,1,"Columbus, OH: John Glenn Columbus International"
CRW,OH,PSA Airlines Inc.,1,"Charleston/Dunbar, WV: West Virginia International Yeager"
CVG,OH,PSA Airlines Inc.,1,"Cincinnati, OH: Cincinnati/Northern Kentucky International"
DAB,OH,PSA Airlines Inc.,1,"Daytona Beach, FL: Daytona Beach International"
DAY,OH,PSA Airlines Inc.,1,"Dayton, OH: James M Cox/Dayton International"
DCA,OH,PSA Airlines Inc.,1,"Washington, DC: Ronald Reagan Washington National"
DSM,OH,PSA Airlines Inc.,1,"Des Moines, IA: Des Moines International"
DTW,OH,PSA Airlines Inc.,1,"Detroit, MI: Detroit Metro Wayne County"
ECP,OH,PSA Airlines Inc.,1,"Panama City, FL: Northwest Florida Beaches International"
FAY,OH,PSA Airlines Inc.,1,"Fayetteville, NC: Fayetteville Regional/Grannis Field"
GNV,OH,PSA Airlines Inc.,1,"Gainesville, FL: Gainesville Regional"
GPT,OH,PSA Airlines Inc.,1,"Gulfport/Biloxi, MS: Gulfport-Biloxi International"
GRR,OH,PSA Airlines Inc.,1,"Grand Rapids, MI: Gerald R. Ford International"
GSO,OH,PSA Airlines Inc.,1,"Greensboro/High Point, NC: Piedmont Triad International"
GSP,OH,PSA Airlines Inc.,1,"Greer, SC: Greenville-Spartanburg International"
HPN,OH,PSA Airlines Inc.,1,"White Plains, NY: Westchester County"
HSV,OH,PSA Airlines Inc.,1,"Huntsville, AL: Huntsville International-Carl T Jones Field"
HTS,OH,PSA Airlines Inc.,1,"Ashland, WV: Tri-State/Milton J. Ferguson Field"
IAD,OH,PSA Airlines Inc.,1,"Washington, DC: Washington Dulles International"
ILM,OH,PSA Airlines Inc.,1,"Wilmington, NC: Wilmington International"
IND,OH,PSA Airlines Inc.,1,"Indianapolis, IN: Indianapolis International"
JAN,OH,PSA Airlines Inc.,1,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International"
JAX,OH,PSA Airlines Inc.,1,"Jacksonville, FL: Jacksonville International"
LAN,OH,PSA Airlines Inc.,1,"Lansing, MI: Capital Region International"
LEX,OH,PSA Airlines Inc.,1,"Lexington, KY: Blue Grass"
LFT,OH,PSA Airlines Inc.,1,"Lafayette, LA: Lafayette Regional Paul Fournet Field"
LIT,OH,PSA Airlines Inc.,1,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field"
MCI,OH,PSA Airlines Inc.,1,"Kansas City, MO: Kansas City International"
MDT,OH,PSA Airlines Inc.,1,"Harrisburg, PA: Harrisburg International"
MEM,OH,PSA Airlines Inc.,1,"Memphis, TN: Memphis International"
MGM,OH,PSA Airlines Inc.,1,"Montgomery, AL: Montgomery Regional"
MHT,OH,PSA Airlines Inc.,1,"Manchester, NH: Manchester Boston Regional"
MKE,OH,PSA Airlines Inc.,1,"Milwaukee, WI: General Mitchell International"
MLB,OH,PSA Airlines Inc.,1,"Melbourne, FL: Melbourne Orlando International"
MSN,OH,PSA Airlines Inc.,1,"Madison, WI: Dane County Regional-Truax Field"
MSP,OH,PSA Airlines Inc.,1,"Minneapolis, MN: Minneapolis-St Paul International"
MSY,OH,PSA Airlines Inc.,1,"New Orleans, LA: Louis Armstrong New Orleans International"
MYR,OH,PSA Airlines Inc.,1,"Myrtle Beach, SC: Myrtle Beach International"
OKC,OH,PSA Airlines Inc.,1,"Oklahoma City, OK: Will Rogers World"
ORF,OH,PSA Airlines Inc.,1,"Norfolk, VA: Norfolk International"
PGV,OH,PSA Airlines Inc.,1,"Greenville, NC: Pitt Greenville"
PHL,OH,PSA Airlines Inc.,1,"Philadelphia, PA: Philadelphia International"
PIA,OH,PSA Airlines Inc.,1,"Peoria, IL: General Downing - Peoria International"
PIT,OH,PSA Airlines Inc.,1,"Pittsburgh, PA: Pittsburgh International"
PNS,OH,PSA Airlines Inc.,1,"Pensacola, FL: Pensacola International"
PVD,OH,PSA Airlines Inc.,1,"Providence, RI: Rhode Island Tf Green International"
PWM,OH,PSA Airlines Inc.,1,"Portland, ME: Portland International Jetport"
RDU,OH,PSA Airlines Inc.,1,"Raleigh/Durham, NC: Raleigh-Durham International"
RIC,OH,PSA Airlines Inc.,1,"Richmond, VA: Richmond International"
ROC,OH,PSA Airlines Inc.,1,"Rochester, NY: Frederick Douglass Grtr Rochester International"
SAV,OH,PSA Airlines Inc.,1,"Savannah, GA: Savannah/Hilton Head International"
SBN,OH,PSA Airlines Inc.,1,"South Bend, IN: South Bend International"
SDF,OH,PSA Airlines Inc.,1,"Louisville, KY: Louisville Muhammad Ali International"
SHV,OH,PSA Airlines Inc.,1,"Shreveport, LA: Shreveport Regional"
SRQ,OH,PSA Airlines Inc.,1,"Sarasota/Bradenton, FL: Sarasota/Bradenton International"
STL,OH,PSA Airlines Inc.,1,"St. Louis, MO: St Louis Lambert International"
SYR,OH,PSA Airlines Inc.,1,"Syracuse, NY: Syracuse Hancock International"
TLH,OH,PSA Airlines Inc.,1,"Tallahassee, FL: Tallahassee International"
TRI,OH,PSA Airlines Inc.,1,"Bristol/Johnson City/Kingsport, TN: Tri Cities"
TUL,OH,PSA Airlines Inc.,1,"Tulsa, OK: Tulsa International"
TYS,OH,PSA Airlines Inc.,1,"Knoxville, TN: McGhee Tyson"
VPS,OH,PSA Airlines Inc.,1,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach"
XNA,OH,PSA Airlines Inc.,1,"Fayetteville, AR: Northwest Arkansas National"
ABE,OO,SkyWest Airlines Inc.,1,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International"
ABQ,OO,SkyWest Airlines Inc.,1,"Albuquerque, NM: Albuquerque International Sunport"
ABR,OO,SkyWest Airlines Inc.,1,"Aberdeen, SD: Aberdeen Regional"
ACT,OO,SkyWest Airlines Inc.,1,"Waco, TX: Waco Regional"
ACV,OO,SkyWest Airlines Inc.,1,"Arcata/Eureka, CA: California Redwood Coast Humboldt County"
AEX,OO,SkyWest Airlines Inc.,1,"Alexandria, LA: Alexandria International"
AGS,OO,SkyWest Airlines Inc.,1,"Augusta, GA: Augusta Regional at Bush Field"
ALB,OO,SkyWest Airlines Inc.,1,"Albany, NY: Albany International"
AMA,OO,SkyWest Airlines Inc.,1,"Amarillo, TX: Rick Husband Amarillo International"
APN,OO,SkyWest Airlines Inc.,1,"Alpena, MI: Alpena County Regional"
ASE,OO,SkyWest Airlines Inc.,1,"Aspen, CO: Aspen Pitkin County Sardy Field"
ATL,OO,SkyWest Airlines Inc.,1,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
ATW,OO,SkyWest Airlines Inc.,1,"Appleton, WI: Appleton International"
AUS,OO,SkyWest Airlines Inc.,1,"Austin, TX: Austin - Bergstrom International"
AVL,OO,SkyWest Airlines Inc.,1,"Asheville, NC: Asheville Regional"
AVP,OO,SkyWest Airlines Inc.,1,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International"
BFF,OO,SkyWest Airlines Inc.,1,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field"
BFL,OO,SkyWest Airlines Inc.,1,"Bakersfield, CA: Meadows Field"
BHM,OO,SkyWest Airlines Inc.,1,"Birmingham, AL: Birmingham-Shuttlesworth International"
BIH,OO,SkyWest Airlines Inc.,1,"Bishop, CA: Bishop Airport"
BIL,OO,SkyWest Airlines Inc.,1,"Billings, MT: Billings Logan International"
BIS,OO,SkyWest Airlines Inc.,1,"Bismarck/Mandan, ND: Bismarck Municipal"
BJI,OO,SkyWest Airlines Inc.,1,"Bemidji, MN: Bemidji Regional"
BMI,OO,SkyWest Airlines Inc.,1,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington"
BNA,OO,SkyWest Airlines Inc.,1,"Nashville, TN: Nashville International"
BOI,OO,SkyWest Airlines Inc.,1,"Boise, ID: Boise Air Terminal"
BOS,OO,SkyWest Airlines Inc.,1,"Boston, MA: Logan International"
BPT,OO,SkyWest Airlines Inc.,1,"Beaumont/Port Arthur, TX: Jack Brooks Regional"
BRD,OO,SkyWest Airlines Inc.,1,"Brainerd, MN: Brainerd Lakes Regional"
BRO,OO,SkyWest Airlines Inc.,1,"Brownsville, TX: Brownsville South Padre Island International"
BTM,OO,SkyWest Airlines Inc.,1,"Butte, MT: Bert Mooney"
BTR,OO,SkyWest Airlines Inc.,1,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field"
BTV,OO,SkyWest Airlines Inc.,1,"Burlington, VT: Burlington International"
BUR,OO,SkyWest Airlines Inc.,1,"Burbank, CA: Bob Hope"
BZN,OO,SkyWest Airlines Inc.,1,"Bozeman, MT: Bozeman Yellowstone International"
CAK,OO,SkyWest Airlines Inc.,1,"Akron, OH: Akron-Canton Regional"
CDC,OO,SkyWest Airlines Inc.,1,"Cedar City, UT: Cedar City Regional"
CHA,OO,SkyWest Airlines Inc.,1,"Chattanooga, TN: Lovell Field"
CID,OO,SkyWest Airlines Inc.,1,"Cedar Rapids/Iowa City, IA: The Eastern Iowa"
CIU,OO,SkyWest Airlines Inc.,1,"Sault Ste. Marie, MI: Chippewa County International"
CLE,OO,SkyWest Airlines Inc.,1,"Cleveland, OH: Cleveland-Hopkins International"
CLL,OO,SkyWest Airlines Inc.,1,"College Station/Bryan, TX: Easterwood Field"
CMH,OO,SkyWest Airlines Inc.,1,"Columbus, OH: John Glenn Columbus International"
CMX,OO,SkyWest Airlines Inc.,1,"Hancock/Houghton, MI: Houghton County Memorial"
CNY,OO,SkyWest Airlines Inc.,1,"Moab, UT: Canyonlands Regional"
COD,OO,SkyWest Airlines Inc.,1,"Cody, WY: Yellowstone Regional"
COS,OO,SkyWest Airlines Inc.,1,"Colorado Springs, CO: City of Colorado Springs Municipal"
CPR,OO,SkyWest Airlines Inc.,1,"Casper, WY: Casper/Natrona County International"
CRP,OO,SkyWest Airlines Inc.,1,"Corpus Christi, TX: Corpus Christi International"
CRW,OO,SkyWest Airlines Inc.,1,"Charleston/Dunbar, WV: West Virginia International Yeager"
CSG,OO,SkyWest Airlines Inc.,1,"Columbus, GA: Columbus Airport"
CVG,OO,SkyWest Airlines Inc.,1,"Cincinnati, OH: Cincinnati/Northern Kentucky International"
CYS,OO,SkyWest Airlines Inc.,1,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field"
DCA,OO,SkyWest Airlines Inc.,1,"Washington, DC: Ronald Reagan Washington National"
DDC,OO,SkyWest Airlines Inc.,1,"Dodge City, KS: Dodge City Regional"
DEC,OO,SkyWest Airlines Inc.,1,"Decatur, IL: Decatur Airport"
DEN,OO,SkyWest Airlines Inc.,1,"Denver, CO: Denver International"
DFW,OO,SkyWest Airlines Inc.,1,"Dallas/Fort Worth, TX: Dallas/Fort Worth International"
DIK,OO,SkyWest Airlines Inc.,1,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional"
DLH,OO,SkyWest Airlines Inc.,1,"Duluth, MN: Duluth International"
DRO,OO,SkyWest Airlines Inc.,1,"Durango, CO: Durango La Plata County"
DRT,OO,SkyWest Airlines Inc.,1,"Del Rio, TX: Del Rio International"
DSM,OO,SkyWest Airlines Inc.,1,"Des Moines, IA: Des Moines International"
DTW,OO,SkyWest Airlines Inc.,1,"Detroit, MI: Detroit Metro Wayne County"
DVL,OO,SkyWest Airlines Inc.,1,"Devils Lake, ND: Devils Lake Regional"
EGE,OO,SkyWest Airlines Inc.,1,"Eagle, CO: Eagle County Regional"
EKO,OO,SkyWest Airlines Inc.,1,"Elko, NV: Elko Regional"
ELM,OO,SkyWest Airlines Inc.,1,"Elmira/Corning, NY: Elmira/Corning Regional"
ELP,OO,SkyWest Airlines Inc.,1,"El Paso, TX: El Paso International"
ESC,OO,SkyWest Airlines Inc.,1,"Escanaba, MI: Delta County"
EUG,OO,SkyWest Airlines Inc.,1,"Eugene, OR: Mahlon Sweet Field"
EWR,OO,SkyWest Airlines Inc.,1,"Newark, NJ: Newark Liberty International"
FAR,OO,SkyWest Airlines Inc.,1,"Fargo, ND: Hector International"
FAT,OO,SkyWest Airlines Inc.,1,"Fresno, CA: Fresno Yosemite International"
FCA,OO,SkyWest Airlines Inc.,1,"Kalispell, MT: Glacier Park International"
FLG,OO,SkyWest Airlines Inc.,1,"Flagstaff, AZ: Flagstaff Pulliam"
FOD,OO,SkyWest Airlines Inc.,1,"Fort Dodge, IA: Fort Dodge Regional"
FSD,OO,SkyWest Airlines Inc.,1,"Sioux Falls, SD: Joe Foss Field"
FSM,OO,SkyWest Airlines Inc.,1,"Fort Smith, AR: Fort Smith Regional"
FWA,OO,SkyWest Airlines Inc.,1,"Fort Wayne, IN: Fort Wayne International"
GCC,OO,SkyWest Airlines Inc.,1,"Gillette, WY: Northeast Wyoming Regional"
GCK,OO,SkyWest Airlines Inc.,1,"Garden City, KS: Garden City Regional"
GEG,OO,SkyWest Airlines Inc.,1,"Spokane, WA: Spokane International"
GFK,OO,SkyWest Airlines Inc.,1,"Grand Forks, ND: Grand Forks International"
GGG,OO,SkyWest Airlines Inc.,1,"Longview, TX: East Texas Regional"
GJT,OO,SkyWest Airlines Inc.,1,"Grand Junction, CO: Grand Junction Regional"
GNV,OO,SkyWest Airlines Inc.,1,"Gainesville, FL: Gainesville Regional"
GPT,OO,SkyWest Airlines Inc.,1,"Gulfport/Biloxi, MS: Gulfport-Biloxi International"
GRB,OO,SkyWest Airlines Inc.,1,"Green Bay, WI: Green Bay Austin Straubel International"
GRI,OO,SkyWest Airlines Inc.,1,"Grand Island, NE: Central Nebraska Regional"
GRK,OO,SkyWest Airlines Inc.,1,"Killeen, TX: Robert Gray AAF"
GRR,OO,SkyWest Airlines Inc.,1,"Grand Rapids, MI: Gerald R. Ford International"
GSP,OO,SkyWest Airlines Inc.,1,"Greer, SC: Greenville-Spartanburg International"
GTF,OO,SkyWest Airlines Inc.,1,"Great Falls, MT: Great Falls International"
GUC,OO,SkyWest Airlines Inc.,1,"Gunnison, CO: Gunnison-Crested Butte Regional"
HDN,OO,SkyWest Airlines Inc.,1,"Hayden, CO: Yampa Valley"
HIB,OO,SkyWest Airlines Inc.,1,"Hibbing, MN: Range Regional"
HLN,OO,SkyWest Airlines Inc.,1,"Helena, MT: Helena Regional"
HOU,OO,SkyWest Airlines Inc.,1,"Houston, TX: William P Hobby"
HPN,OO,SkyWest Airlines Inc.,1,"White Plains, NY: Westchester County"
HSV,OO,SkyWest Airlines Inc.,1,"Huntsville, AL: Huntsville International-Carl T Jones Field"
HYS,OO,SkyWest Airlines Inc.,1,"Hays, KS: Hays Regional"
IAD,OO,SkyWest Airlines Inc.,1,"Washington, DC: Washington Dulles International"
IAH,OO,SkyWest Airlines Inc.,1,"Houston, TX: George Bush Intercontinental/Houston"
ICT,OO,SkyWest Airlines Inc.,1,"Wichita, KS: Wichita Dwight D Eisenhower National"
IDA,OO,SkyWest Airlines Inc.,1,"Idaho Falls, ID: Idaho Falls Regional"
IMT,OO,SkyWest Airlines Inc.,1,"Iron Mountain/Kingsfd, MI: Ford"
IND,OO,SkyWest Airlines Inc.,1,"Indianapolis, IN: Indianapolis International"
INL,OO,SkyWest Airlines Inc.,1,"International Falls, MN: Falls International Einarson Field"
