month,carrier,carrier_name,airport,airport_name
8,B6,JetBlue Airways,HYA,"Hyannis, MA: Cape Cod Gateway"
8,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston"
8,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International"
8,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International"
8,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International"
8,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International"
8,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia"
8,B6,JetBlue Airways,MCI,"Kansas City, MO: Kansas City International"
8,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International"
8,B6,JetBlue Airways,MIA,"Miami, FL: Miami International"
8,B6,JetBlue Airways,MKE,"Milwaukee, WI: General Mitchell International"
8,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International"
8,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International"
8,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport"
8,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International"
8,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International"
8,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional"
8,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International"
8,B6,JetBlue Airways,PDX,"Portland, OR: Portland International"
8,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International"
8,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International"
8,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International"
8,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita"
8,B6,JetBlue Airways,PVD,"Providence, RI: Rhode Island Tf Green International"
8,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport"
8,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International"
8,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International"
8,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International"
8,B6,JetBlue Airways,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International"
8,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International"
8,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International"
8,B6,JetBlue Airways,SAT,"San Antonio, TX: San Antonio International"
8,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International"
8,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International"
8,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International"
8,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International"
8,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International"
8,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International"
8,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International"
8,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International"
8,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King"
8,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International"
8,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International"
8,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport"
8,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International"
8,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International"
8,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
8,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International"
8,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International"
8,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional"
8,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International"
8,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International"
8,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International"
8,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal"
8,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International"
8,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal"
8,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International"
8,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field"
8,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International"
8,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International"
8,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
8,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International"
8,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan"
8,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field"
8,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle"
8,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International"
8,DL,Delta Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa"
8,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International"
8,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International"
8,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International"
8,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal"
8,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International"
8,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International"
8,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field"
8,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International"
8,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National"
8,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International"
8,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International"
8,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International"
8,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County"
8,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International"
8,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International"
8,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International"
8,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International"
8,DL,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International"
8,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International"
8,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field"
8,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International"
8,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"
8,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field"
8,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International"
8,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional"
8,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International"
8,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International"
8,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International"
8,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International"
8,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International"
8,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International"
8,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby"
8,DL,Delta Air Lines Inc.,HPN,"White Plains, NY: Westchester County"
8,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field"
8,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International"
8,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston"
8,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National"
8,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International"
8,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International"
8,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole"
8,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International"
8,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International"
8,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International"
8,DL,Delta Air Lines Inc.,JNU,"Juneau, AK: Juneau International"
8,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole"
8,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: Harry Reid International"
8,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International"
8,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass"
8,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia"
8,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport"
8,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field"
8,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International"
8,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International"
8,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International"
8,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International"
8,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International"
8,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International"
8,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International"
8,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International"
8,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional"
8,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field"
8,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula Montana"
8,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International"
8,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International"
8,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International"
8,DL,Delta Air Lines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis"
8,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metro Oakland International"
8,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport"
8,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World"
8,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield"
8,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International"
8,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International"
8,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International"
8,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International"
8,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International"
8,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International"
8,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International"
8,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International"
8,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International"
8,DL,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities"
8,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International"
8,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport"
8,DL,Delta Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional"
8,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International"
8,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International"
8,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International"
8,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional"
8,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International"
8,DL,Delta Air Lines Inc.,RST,"Rochester, MN: Rochester International"
8,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International"
8,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International"
8,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International"
8,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International"
8,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International"
8,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International"
8,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International"
8,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National"
8,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International"
8,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International"
8,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International"
8,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International"
8,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County"
8,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International"
8,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International"
8,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King"
8,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen"
8,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International"
8,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International"
8,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International"
8,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International"
8,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International"
8,DL,Delta Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital"
8,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson"
8,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach"
8,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National"
8,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
8,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International"
8,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International"
8,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington"
8,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International"
8,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International"
8,F9,Frontier Airlines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez"
8,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International"
8,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
8,F9,Frontier Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International"
8,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa"
8,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International"
8,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International"
8,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International"
8,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International"
8,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National"
8,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International"
8,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International"
8,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International"
8,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County"
8,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International"
8,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International"
8,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"
8,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field"
8,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International"
8,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International"
8,F9,Frontier Airlines Inc.,HOU,"Houston, TX: William P Hobby"
8,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston"
8,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International"
8,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur"
8,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International"
8,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International"
8,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia"
8,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field"
8,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International"
8,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International"
8,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International"
8,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International"
8,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International"
8,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International"
8,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International"
8,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field"
8,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International"
8,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International"
8,F9,Frontier Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International"
8,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World"
8,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield"
8,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International"
8,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International"
8,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International"
8,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International"
8,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International"
8,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International"
8,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International"
8,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International"
8,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International"
8,F9,Frontier Airlines Inc.,PSE,"Ponce, PR: Mercedita"
8,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport"
8,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International"
8,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International"
8,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International"
8,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International"
8,F9,Frontier Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International"
8,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International"
8,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International"
8,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International"
8,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International"
8,F9,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International"
8,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County"
8,F9,Frontier Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International"
8,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International"
8,F9,Frontier Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King"
8,F9,Frontier Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International"
8,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International"
8,F9,Frontier Airlines Inc.,TTN,"Trenton, NJ: Trenton Mercer"
8,F9,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson"
8,F9,Frontier Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National"
8,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International"
8,G4,Allegiant Air,ALB,"Albany, NY: Albany International"
8,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International"
8,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International"
8,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional"
8,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway"
8,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International"
8,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International"
8,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal"
8,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International"
8,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB MidAmerica St Louis"
8,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington"
8,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International"
8,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal"
8,G4,Allegiant Air,BOS,"Boston, MA: Logan International"
8,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
